type	id	pedigree	trait1	trait2	trait3
training	L3037	f188_X_m16	-0.00788708323671059	-0.905646423931532	2.34130300608533
training	L3038	f189_X_m16	-0.208450438031121	-0.85136083520776	0.509365239302843
training	L3039	f190_X_m16	0.192676271557695	-0.32294260735653	0.993335502955205
training	L3040	f191_X_m16	0.326385174753969	-0.71882314855	0.342525875175191
training	L3041	f199_X_m16	-0.275304889629258	-0.735668740386561	1.25330117595621
training	L3042	f1_X_m17	-0.0747415348348475	-1.81464127679889	-0.220458479775075
training	L3043	f2_X_m17	0.326385174753969	-1.71458831726313	-0.803214266455396
training	L3044	f3_X_m17	-1.01070385720883	-1.18746947849675	0.30785423402541
training	L3045	f192_X_m17	0.393239626352106	-0.294789177184122	0.402843069076192
training	L3046	f4_X_m17	-0.542722696021837	-0.960509518337676	0.174755247958825
training	L3047	f5_X_m17	-0.141595986432984	-1.50625293398735	-0.743470157532057
training	L3048	f6_X_m17	-0.542722696021837	-0.624400875048689	-0.344961191176473
training	L3049	f7_X_m17	0.326385174753969	-0.17567851107012	0.711735872046769
training	L3050	f8_X_m17	-0.00788708323671059	-0.941451811759474	0.13420948578783
training	L3051	f9_X_m17	0.259530723155832	-0.44075388438564	-0.141945837832664
training	L3052	f10_X_m17	0.0589673683614264	-0.426893734146916	0.130556069055094
training	L3053	f11_X_m17	-0.743286050816248	-0.10984279743618	0.229914677060714
training	L3054	f12_X_m17	-0.275304889629258	-0.941451811759474	0.0608546086445326
training	L3055	f13_X_m17	0.0589673683614264	-0.937986774199758	1.07492847665269
training	L3056	f14_X_m17	0.259530723155832	-0.775130008894816	-1.00773396786563
training	L3057	f15_X_m17	-0.00788708323671059	-1.19959710995566	-0.482429950197947
training	L3058	f16_X_m17	0.259530723155832	-0.345465351494445	0.641532962280715
training	L3059	f17_X_m17	-0.743286050816248	-0.0162867833247959	1.78956544382205
training	L3060	f18_X_m17	0.0589673683614264	-1.7678632697432	-0.720260215935927
training	L3061	f19_X_m17	-0.609577147619974	-0.579355386772857	0.965182703426625
training	L3062	f20_X_m17	-0.342159341227432	-0.686771551122959	0.04402023742511
training	L3063	f21_X_m17	-0.342159341227432	-0.773830619809923	-1.26834436146652
training	L3064	f22_X_m17	0.326385174753969	-0.475404259982468	1.12478686971102
training	L3065	f23_X_m17	-0.342159341227432	-1.49066026496877	0.48321823719608
training	L3066	f24_X_m17	-0.743286050816248	-0.743944670857655	0.0049788233205405
training	L3067	f25_X_m17	-0.275304889629258	-1.47333507717038	-0.327410463734997
training	L3068	f26_X_m17	0.460094077950279	-0.575890349213186	0.863460119888084
training	L3069	f27_X_m17	-0.342159341227432	-0.828838091069845	-0.672264349055069
training	L3070	f28_X_m17	-0.743286050816248	-0.7716649713351	0.546472491607763
training	L3071	f29_X_m17	-0.141595986432984	-0.814977940831122	0.582290302712868
training	L3072	f30_X_m17	0.192676271557695	-0.667713844544711	0.00698462074240895
training	L3073	f31_X_m17	-0.141595986432984	-0.481034946016958	1.47436870609699
training	L3074	f32_X_m17	-0.609577147619974	-1.68643488709073	-0.406496190655069
training	L3075	f33_X_m17	-0.208450438031121	-0.973070279491552	1.14026016410841
training	L3076	f34_X_m17	-0.208450438031121	0.0547464866486217	-0.379991010437304
training	L3077	f35_X_m17	-0.542722696021837	-0.677675827528801	-1.21705325596398
training	L3078	f36_X_m17	-0.00788708323671059	-0.302152381998423	0.564023219049239
training	L3079	f37_X_m17	-0.4758682444237	-1.78951975449123	-1.42744707839543
training	L3080	f38_X_m17	-0.00788708323671059	-0.709294295260876	-0.0107810135657268
training	L3081	f39_X_m17	-0.743286050816248	-1.46293996449132	-0.518820846280766
training	L3082	f40_X_m17	-0.342159341227432	-0.551635086295412	0.503491118281578
training	L3083	f41_X_m17	-0.0747415348348475	-0.629598431388216	1.07199141614206
training	L3084	f42_X_m17	-0.4758682444237	-0.861755947886814	-0.321034893358289
training	L3085	f43_X_m17	-0.275304889629258	-0.875616098125535	0.163007005916344
training	L3086	f44_X_m17	0.125821819959563	-1.49759034008815	0.798128432432312
training	L3087	f45_X_m17	-0.342159341227432	-1.74707304438514	-1.1880408289688
training	L3088	f47_X_m17	-0.342159341227432	-1.67950481197134	-0.893761692929168
training	L3089	f48_X_m17	0.125821819959563	-0.931056699080424	0.402055077231919
training	L3090	f49_X_m17	-0.342159341227432	-1.36938395037999	0.926499467433056
training	L3091	f50_X_m17	-0.4758682444237	-0.973936538881479	0.573120943069969
training	L3092	f51_X_m17	0.460094077950279	-0.806892853480621	0.48092589728538
training	L3093	f52_X_m17	-0.0747415348348475	-0.78725764035368	0.803286197231474
training	L3094	f53_X_m17	0.66065743274469	-0.451148997064693	0.631718882037934
training	L3095	f55_X_m17	-0.409013792825563	-0.633063468947932	0.698125103826808
training	L3096	f56_X_m17	0.192676271557695	-1.08091957353657	0.089652128773047
training	L3097	f57_X_m17	-0.409013792825563	-1.71588770634803	-0.805793148854976
training	L3098	f58_X_m17	-0.275304889629258	-1.38194471153381	0.613666705240965
training	L3099	f59_X_m17	-0.409013792825563	-0.775130008894816	0.991401341155557
training	L3100	f60_X_m17	-0.0747415348348475	-0.819020484939534	0.225616539728095
training	L3101	f61_X_m17	-0.409013792825563	-0.726619483059267	0.0935204523723944
training	L3102	f62_X_m17	0.393239626352106	-1.26110152663995	-0.63071568817314
training	L3103	f63_X_m17	0.66065743274469	-0.293489788099229	0.446827341113312
training	L3104	f64_X_m17	-0.342159341227432	-1.97230048576435	-0.612806782620562
training	L3105	f65_X_m17	-0.141595986432984	-0.371530816521766	0.413373505541128
training	L3106	f66_X_m17	-0.208450438031121	-0.681573994783432	0.0571295562895761
training	L3107	f67_X_m17	-0.208450438031121	-1.54436834714384	-0.437299508205502
training	L3108	f68_X_m17	0.192676271557695	-0.943184330539285	-0.0735338186218683
training	L3109	f69_X_m17	-0.208450438031121	-0.513519673138963	-0.432929735250663
training	L3110	f70_X_m17	0.326385174753969	-0.998624931494171	0.722409579756096
training	L3111	f71_X_m17	0.259530723155832	-0.376650689531557	0.179913012757938
training	L3112	f72_X_m17	0.259530723155832	-0.596103068022552	0.759588467683185
training	L3113	f73_X_m17	-0.0747415348348475	-1.09737850194508	0.2614343508332
training	L3114	f74_X_m17	-0.208450438031121	-0.724886964279457	0.713025313246535
training	L3115	f75_X_m17	-0.275304889629258	-1.38151158183885	-0.126257636568616
training	L3116	f76_X_m17	-0.0747415348348475	-1.05060049488939	0.00440573834282828
training	L3117	f77_X_m17	-0.275304889629295	-1.46524998981987	0.718254713667918
training	L3118	f78_X_m17	-1.01070385720883	-1.09622348971392	-0.0453093834710661
training	L3119	f79_X_m17	0.259530723155832	-0.45634655340422	0.959881667383023
training	L3120	f80_X_m17	-0.609577147619974	-0.731817039398794	0.0348508777822103
training	L3121	f81_X_m17	-0.141595986432984	-0.740479633297988	-0.120813329280673
training	L3122	f82_X_m17	-0.0747415348348475	-1.23771252311211	0.142232675475355
training	L3123	f83_X_m17	-0.409013792825563	-0.756072302316568	-0.330132617378968
training	L3124	f84_X_m17	0.393239626352142	-0.768199933775433	0.0985349459271163
training	L3125	f85_X_m17	0.526948529548416	-0.852515847438924	0.68694994676204
training	L3126	f86_X_m17	-0.342159341227432	-0.709294295260876	0.00927696065315923
training	L3127	f87_X_m17	0.326385174753969	0.406447798956189	0.696978933871484
training	L3128	f88_X_m17	0.192676271557695	-0.636961636202566	1.34943618096232
training	L3129	f89_X_m17	-0.676431599218111	-2.20792303982262	-1.66620860722217
training	L3130	f90_X_m17	-0.275304889629258	-1.45600988937198	-0.391309438746513
training	L3131	f91_X_m17	-0.609577147619974	-1.52704315934545	-1.07385364716568
training	L3132	f92_X_m17	-0.0747415348348475	-1.63402619400054	-0.874420074932383
training	L3133	f93_X_m17	-0.676431599218111	-0.302585511693387	0.974781876802797
training	L3134	f94_X_m17	-1.74610282478836	-1.08655025957106	-0.446253960981792
training	L3135	f95_X_m17	-0.876994954012519	-1.79038601388111	-0.620543429819305
training	L3136	f96_X_m17	-0.141595986432984	-1.033275307091	0.23808113799268
training	L3137	f97_X_m17	-0.00788708323671059	-0.958776999557865	0.889822028861409
training	L3138	f98_X_m17	-0.00788708323671059	-0.993427375154644	-1.05565819912432
training	L3139	f99_X_m17	-0.275304889629258	-0.993427375154644	-0.305919777071905
training	L3140	f100_X_m17	-0.0747415348348475	-0.542972492396218	0.953076283273092
training	L3141	f101_X_m17	-0.676431599218111	-1.11643620852333	-0.145169440832129
training	L3142	f102_X_m17	-0.0747415348348475	-1.19093451605642	0.665029446365675
training	L3143	f103_X_m17	-0.141595986432984	-1.08871590804589	-0.278125155654324
training	L3144	f104_X_m17	-1.27812166360137	-0.98822981881512	0.342597510797411
training	L3145	f105_X_m17	-0.743286050816248	-1.69336496221006	-0.934307455100163
training	L3146	f106_X_m17	-0.00788708323671059	-1.28275801138799	-0.0404381611607352
training	L3147	f107_X_m17	-0.00788708323671059	-0.957044480778009	-0.30749576076055
training	L3148	f108_X_m17	0.0589673683614264	-1.17245431602691	-0.699342614250546
training	L3149	f109_X_m17	0.727511884342827	-0.742212152077848	-0.218954131708698
training	L3150	f110_X_m17	-0.141595986432984	-1.2273174104331	1.36655709467057
training	L3151	f111_X_m17	-0.409013792825563	-0.525647304597827	0.595399621577336
training	L3152	f112_X_m17	-0.609577147619974	-1.09391346438541	-0.336293280889066
training	L3153	f113_X_m17	0.326385174753969	-0.378383208311416	0.784087850479132
training	L3154	f114_X_m17	-0.141595986432984	-0.662516288205184	0.195672849644206
training	L3155	f115_X_m17	-0.0747415348348475	-1.26023526725002	0.744688258263461
training	L3156	f116_X_m17	0.0589673683614264	-0.615738281149492	-0.0352087607394034
training	L3157	f117_X_m17	-0.743286050816248	-1.41616195743568	-0.613666410087106
training	L3158	f118_X_m17	-0.743286050816248	-0.584552943112383	0.708010819691863
training	L3159	f119_X_m17	0.0589673683614264	-1.07832079536683	-0.11321995332637
training	L3160	f120_X_m17	-0.609577147619974	-1.42828958889454	0.742539189597151
training	L3161	f121_X_m17	0.192676271557695	-1.91512736602961	-0.372540905727442
training	L3162	f122_X_m17	-0.275304889629258	-0.499659522900242	0.377484058813803
training	L3163	f123_X_m17	0.259530723155832	-0.682873383868328	0.207421091686687
training	L3164	f124_X_m17	-0.00788708323671059	-1.88047699043283	-0.928504969701117
training	L3165	f125_X_m17	-0.4758682444237	-1.1948326833111	-0.733512806044834
training	L3166	f126_X_m17	0.66065743274469	-0.404370990009001	-0.0510402332478911
training	L3167	f127_X_m17	-0.342159341227432	-1.56342605372209	-0.256491197746841
training	L3168	f128_X_m17	-0.208450438031121	-0.872151060565867	1.4696407550311
training	L3169	f129_X_m17	0.259530723155832	-0.804582828152068	0.0935204523723944
training	L3170	f130_X_m17	-0.943849405610693	-1.05926308878858	0.338585915953624
training	L3171	f131_X_m17	0.66065743274469	-0.496194485340526	-0.0738203611107501
training	L3172	f132_X_m17	-0.00788708323671059	-1.29271999437203	-0.255201756547075
training	L3173	f133_X_m17	-0.342159341227432	-0.376650689531557	0.564882846515783
training	L3174	f134_X_m17	0.125821819959563	-0.939719292979618	0.444678272447003
training	L3175	f135_X_m17	-0.743286050816248	-1.1684117719185	0.440236863869944
training	L3176	f136_X_m17	0.192676271557695	-1.44041722035341	-0.243310243260153
training	L3177	f137_X_m17	-0.810140502414385	-2.11263450693138	-1.00952485842089
training	L3178	f138_X_m17	-0.208450438031121	-1.15628414045964	-0.00232801014493021
training	L3179	f139_X_m17	0.0589673683614264	-0.974369668576397	0.0307676473162029
training	L3180	f140_X_m17	-0.743286050816248	-1.65351703027376	-0.39517776234586
training	L3181	f141_X_m17	0.125821819959563	-0.459811590963888	0.191589619178197
training	L3182	f142_X_m17	-0.275304889629258	-0.823640534730319	0.857156185133547
training	L3183	f143_X_m17	0.125821819959563	-0.530844860937354	0.721764859156213
training	L3184	f144_X_m17	-0.409013792825563	-0.945783108709074	-0.0258961298520628
training	L3185	f145_X_m17	-1.27812166360137	-1.17880688459755	-0.37426016066048
training	L3186	f146_X_m17	-0.409013792825563	-1.09651224255515	-0.635013825505758
training	L3187	f147_X_m17	-0.609577147619974	-1.19266703483627	0.193667052222288
training	L3188	f148_X_m17	-0.4758682444237	-0.942318071149358	-0.625701194618418
training	L3189	f149_X_m17	-0.208450438031121	-0.747409708417372	0.0492496378464417
training	L3190	f150_X_m17	-0.542722696021837	-1.78345593876178	-1.50094522678316
training	L3191	f151_X_m17	-0.542722696021837	-1.00208996905384	-0.0437333997824204
training	L3192	f152_X_m17	-0.409013792825563	-0.721421926719741	-0.414662651587084
training	L3193	f153_X_m17	0.125821819959563	-1.22385237287339	0.934952470853853
training	L3194	f154_X_m17	-0.342159341227432	-0.828838091069845	-0.104337136172303
training	L3195	f155_X_m17	-1.1444127604051	-1.11528119629217	-0.837456093871903
training	L3196	f156_X_m17	-0.141595986432984	-1.18053940337741	0.294386737049893
training	L3197	f157_X_m17	-1.01070385720883	-0.568960274093803	-0.581000566359244
training	L3198	f158_X_m17	0.192676271557695	-1.12683132120233	0.284859199295941
training	L3199	f159_X_m17	0.593802981146553	-0.593215537011577	-0.472042784977453
training	L3200	f160_X_m17	-0.208450438031121	-0.466741666083271	0.422757772050638
training	L3201	f161_X_m17	-0.208450438031121	-0.626133393828546	-0.363085003595661
training	L3202	f162_X_m17	0.326385174753969	-1.18227192215722	0.698554917560083
training	L3203	f163_X_m17	-1.01070385720883	-1.13722643388139	-0.331995143556447
training	L3204	f164_X_m17	0.326385174753969	-0.705829257701209	0.302696469226299
training	L3205	f165_X_m17	-0.876994954012519	-0.567227755313992	0.406281578942317
training	L3206	f166_X_m17	-0.542722696021837	-0.633063468947932	0.687093218006433
training	L3207	f167_X_m17	-0.609577147619974	-1.12163376486286	-0.349975684731195
training	L3208	f168_X_m17	-0.275304889629258	-1.28275801138799	0.138221080631567
training	L3209	f169_X_m17	-0.876994954012519	-0.858290910327147	0.520612031989832
training	L3210	f170_X_m17	-0.676431599218111	-1.37414837702455	0.0279738580500109
training	L3211	f171_X_m17	0.460094077950279	-0.747409708417372	0.0511121640239207
training	L3212	f172_X_m17	0.0589673683614264	-1.59980894809873	0.000394143499091369
training	L3213	f173_X_m17	-0.342159341227432	-1.34686120624207	-0.219670487930801
training	L3214	f174_X_m17	0.460094077950279	-0.695434145022156	1.1084539478471
training	L3215	f175_X_m17	0.326385174753969	-0.244979262263727	1.29427675186043
training	L3216	f176_X_m17	-1.1444127604051	-2.19233037080404	-1.17113482212721
training	L3217	f177_X_m17	-0.609577147619974	-0.840965722528707	0.115440952768709
training	L3218	f178_X_m17	0.326385174754005	-0.421696177807392	1.38009622726831
training	L3219	f179_X_m17	-0.943849405610656	-0.220723999345952	0.980655997824012
training	L3220	f180_X_m17	-0.208450438031121	-0.749142227197182	-0.0214547212750532
training	L3221	f181_X_m17	-0.542722696021837	-0.399173433669475	1.24721214806834
training	L3222	f182_X_m17	-0.743286050816248	-1.72801533780689	0.284214478696059
training	L3223	f183_X_m17	0.393239626352106	-1.34166364990254	0.433073301648913
training	L3224	f184_X_m17	-0.275304889629258	-0.899871361043312	0.72377065657808
training	L3225	f185_X_m17	-0.342159341227432	-1.72628281902703	-1.61391460300869
training	L3226	f186_X_m17	-0.275304889629258	-1.46987003961071	0.119166005123665
training	L3227	f187_X_m17	-0.676431599218111	-0.685039032343102	2.09974768799239
training	L3228	f188_X_m17	-0.208450438031121	-1.45831991470054	0.787383089100767
training	L3229	f189_X_m17	-1.07755830880697	-1.00468874722363	-0.438159135671996
training	L3230	f190_X_m17	-0.4758682444237	-0.610540724809968	0.441956118802981
training	L3231	f191_X_m17	-0.275304889629258	-0.830570609849702	-0.409648158032362
training	L3232	f199_X_m17	-0.743286050816248	-1.00266747560258	0.0592786249558855
training	L3233	f1_X_m18	-0.00788708323671059	-1.84712600392089	-1.00150166873336
training	L3234	f2_X_m18	0.192676271557695	-1.53830453141439	-1.59478789187857
training	L3235	f3_X_m18	-1.01070385720883	-0.470206703642941	-0.99390829277906
training	L3236	f192_X_m18	-0.342159341227432	-0.290024750539559	0.577204173535926
training	L3237	f4_X_m18	-0.810140502414385	-0.775130008894816	-0.389088734457983
training	L3238	f5_X_m18	-0.810140502414385	-1.65005199271409	-1.37185783556032
training	L3239	f6_X_m18	-0.542722696021837	-0.037077008682903	0.666318887565492
training	L3240	f7_X_m18	-0.0747415348348475	-0.385313283430754	-1.11955717413583
training	L3241	f8_X_m18	-0.342159341227432	-0.63826102528741	-0.351551668419842
training	L3242	f9_X_m18	-0.4758682444237	-0.326407644916198	-0.0183743895200307
training	L3243	f10_X_m18	-1.07755830880697	-0.461544109743744	-0.209354958332527
